model,store_id,sku_id,n,actual_units,mape_coverage,wape,mape,mae,rmse,smape,bias
lightgbm,STORE0008,SKU0005,14,1579.0,1.0,0.26322278106901337,0.34380197175105015,29.687769379140864,37.601099904781826,0.2890300600060051,0.027496136848920005
lightgbm,STORE0008,SKU0006,14,1939.0,1.0,0.1885933181274914,0.47795325484999857,26.120174560657556,35.658053784465295,0.24253133996252088,-0.06069586511422897
lightgbm,STORE0008,SKU0007,14,374.0,1.0,0.40470974127025044,2.3955375516969264,10.81153165964812,13.303853321225766,0.465199841306036,0.10678093730829186
lightgbm,STORE0008,SKU0008,14,370.0,1.0,0.2716718590956552,0.3014382896718377,7.1798991332423165,7.940833413756446,0.2754693279496374,0.025968117872386634
lightgbm,STORE0008,SKU0009,14,896.0,1.0,0.30754078089256576,4.513560673544409,19.68260997712421,24.983120545341983,0.3747227111689583,0.017607134360544594
lightgbm,STORE0008,SKU0010,14,525.0,1.0,0.28235618005691016,0.37006034001721816,10.58835675213413,12.941556373887286,0.28666447823841285,0.13256040601980376
lightgbm,STORE0008,SKU0011,14,338.0,1.0,0.20109927511792725,0.19731787689082234,4.855111070704244,6.75030043248217,0.1859621416284082,0.029191387157494968
lightgbm,STORE0008,SKU0012,14,949.0,1.0,0.2795292230279393,0.41593226296492747,18.9480880466796,23.758737437491515,0.3083132398527956,0.17397293063196737
lightgbm,STORE0008,SKU0013,14,1894.0,1.0,0.17944395039235939,0.22357368901334765,24.276203003080617,37.826414518068056,0.18610217889018646,0.035767368864442206
lightgbm,STORE0008,SKU0014,14,903.0,1.0,0.29832062341025356,0.2935973918206489,19.241680209961352,27.97477157021677,0.2816980586112848,-0.03229657880984385
lightgbm,STORE0008,SKU0015,14,189.0,1.0,0.2493513535097938,0.2612520000092399,3.366243272382216,4.291939413927245,0.2514891832541438,-0.04333367346032452
lightgbm,STORE0008,SKU0016,14,488.0,1.0,0.24328639795773996,0.2154626696292234,8.48026872881265,11.21953540369154,0.23339117976194007,-0.15609908146133622
lightgbm,STORE0008,SKU0018,14,1262.0,1.0,0.25413176462812476,0.28770191632538744,22.908163354335247,27.59150920329395,0.2571977045922905,0.0010828630724700361
lightgbm,STORE0008,SKU0020,14,909.0,1.0,0.18799836538747047,0.18150425092248135,12.206465295515047,15.023940641060976,0.19299220139377507,-0.13117399500627824
lightgbm,STORE0008,SKU0022,14,1449.0,1.0,0.252392752318885,0.293627729556355,26.1226498650046,30.410688590088384,0.2648288836921521,-0.0416907435379564
lightgbm,STORE0008,SKU0025,14,468.0,1.0,0.32882348655725613,0.6223333174540272,10.992099407771134,13.567531094692399,0.3541909782320541,0.1364839502572388
lightgbm,STORE0008,SKU0027,14,2431.0,1.0,0.22482963336009468,0.2786822523288256,39.04005990702787,49.57231369106395,0.24673871099920916,-0.1019254849395433
lightgbm,STORE0008,SKU0028,14,2184.0,1.0,0.29615915461113085,0.35832331125886485,46.20082811933641,52.83004498980708,0.326079569930545,-0.1360629311659363
lightgbm,STORE0008,SKU0029,14,460.0,1.0,0.482936317630286,1.3586363398073726,15.867907579280825,19.995294754986976,0.4936768509990568,0.37481544653704935
lightgbm,STORE0008,SKU0030,14,737.0,1.0,0.22323479302905755,0.25289566833179516,11.751717318743959,13.17649352197916,0.2286609276001214,0.05377823167218516
lightgbm,STORE0008,SKU0031,14,917.0,1.0,0.3826137078927489,0.9298973693019618,25.061197866975053,31.402224745186388,0.43438528466419163,0.1792609792349153
lightgbm,STORE0008,SKU0033,14,1750.0,1.0,0.21138322701020254,0.2106313044485446,26.42290337627532,32.06270406599798,0.21429174935343148,-0.05565264765889216
lightgbm,STORE0008,SKU0035,14,2593.0,1.0,0.3680942332755915,1.788731664178421,68.17631049168634,83.65725021075541,0.4155527843858439,0.014019089382541497
lightgbm,STORE0008,SKU0038,14,1628.0,1.0,0.22376105226903573,0.2307425602704504,26.02021379242787,32.72389327988804,0.22293076711144452,-0.037049084028401964
lightgbm,STORE0008,SKU0039,14,321.0,1.0,0.26561238496275474,0.24623664265705375,6.090112540931734,7.510957597677414,0.272578345903535,-0.16702157134932258
lightgbm,STORE0008,SKU0040,14,505.0,1.0,0.2816229626104761,1.2712340681479757,10.158542579877889,15.149451525845933,0.3300906539040906,0.11259888205345571
lightgbm,STORE0008,SKU0041,14,1837.0,1.0,0.186991218825323,0.19575977539025044,24.53591921300845,29.529836346100208,0.19655595523966501,-0.04251873747744072
lightgbm,STORE0008,SKU0042,14,281.0,1.0,0.18014414691956812,0.19119399667469034,3.615750377457046,4.447481164117759,0.18311385290483365,-0.036967142525167876
lightgbm,STORE0008,SKU0043,14,765.0,1.0,0.49784652895623915,4.370741326892746,27.20375676082307,35.51747881056326,0.5491321690148584,0.18942179121483244
lightgbm,STORE0008,SKU0044,14,1387.0,1.0,0.2316226007602975,0.2782593379698977,22.94718194675233,27.678319818920933,0.24516889784580082,-0.03548072474483453
lightgbm,STORE0008,SKU0045,14,1369.0,1.0,0.21229713282689486,0.21779682270217307,20.759626774287078,23.892038993746404,0.2167742223735558,-0.002316813716847542
lightgbm,STORE0008,SKU0046,14,1773.0,1.0,0.2231854340130576,0.2831663950729494,28.264841036082224,36.2032918193722,0.247869838404909,-0.07903321194390876
lightgbm,STORE0008,SKU0047,14,1012.0,1.0,0.44325904030864316,0.5792101041973756,32.041296342310496,36.08934976768456,0.40684974697298454,0.34058124092104636
lightgbm,STORE0008,SKU0048,14,1241.0,1.0,0.2155697217576974,0.24849930341606968,19.108716050093033,25.422846194986157,0.22752985419594438,-0.04132314333325969
lightgbm,STORE0008,SKU0049,14,709.0,1.0,0.28750028129022853,0.37656901118796987,14.55983567391229,17.273296447212186,0.29534844142865385,0.10253641612201322
lightgbm,STORE0008,SKU0051,14,1030.0,1.0,0.36091222251772154,1.3361272910619626,26.552827799518088,35.119987273340435,0.41964347783719763,0.10908102267622725
lightgbm,STORE0008,SKU0055,14,204.0,1.0,0.2814740383480848,0.3456508457840604,4.101478844500664,4.8660675327973575,0.2771144354866208,0.16670236560215568
lightgbm,STORE0008,SKU0056,14,385.0,1.0,0.36166946721150156,0.48241327220939606,9.945910348316293,14.964729602139917,0.33044774033488045,0.029981663669862258
lightgbm,STORE0008,SKU0057,14,1252.0,1.0,0.2870864020129137,0.31208962968543774,25.67372680858342,31.456023753730584,0.2751398198970453,0.08041320944756865
lightgbm,STORE0008,SKU0059,14,364.0,0.9285714285714286,0.4117940251094471,0.38713902570682907,10.706644652845625,12.502799953685356,0.4619347480022799,0.07939136891173319
lightgbm,STORE0008,SKU0060,14,906.0,1.0,0.28479633929517284,0.5176200802662084,18.43039167153047,24.274035210397088,0.32150955728931796,0.010129888311115012
lightgbm,STORE0008,SKU0061,14,1310.0,1.0,0.23516970714378826,0.28658243633189606,22.005165454168758,26.50868342460576,0.2393195480447001,0.08798183870440836
lightgbm,STORE0008,SKU0062,14,294.0,1.0,0.3136669138683378,0.9004721981039215,6.587005191235093,8.309509184143192,0.3573416240709428,-0.11833146145831858
lightgbm,STORE0008,SKU0064,14,1430.0,1.0,0.2076902130319821,0.21570580126874078,21.214071759695315,23.978967137638865,0.20683024991959006,-0.008340183524754987
lightgbm,STORE0008,SKU0065,14,1094.0,1.0,0.2442865542948337,0.25135253094956583,19.089249314182005,24.255874715430075,0.2408791791207371,-0.009150856759362874
lightgbm,STORE0008,SKU0066,14,465.0,1.0,0.1538219193564641,0.17005899224135937,5.109085178625415,6.521501170620496,0.15516088093174688,0.06429834282381572
lightgbm,STORE0008,SKU0067,14,589.0,1.0,0.31373437782587443,0.5028722640883361,13.19925346710286,17.530162492469938,0.33322880005060884,0.06799787977179511
lightgbm,STORE0008,SKU0072,14,583.0,1.0,0.20587785393833505,0.24831527224462943,8.573342060432095,11.358946582101986,0.21679721016474204,-0.03424124499314985
lightgbm,STORE0008,SKU0074,14,1162.0,1.0,0.2777076032260346,0.5470518003575492,23.04973106776087,31.489148810789533,0.31429447880566314,0.10832455074302993
lightgbm,STORE0008,SKU0075,14,510.0,1.0,0.22255767244139055,0.31213902956597434,8.107458067507798,10.439069860710562,0.23869318479392992,0.0008151294943661691
lightgbm,STORE0008,SKU0076,14,476.0,1.0,0.3159177561520632,0.77175683091299,10.741203709170149,13.620470728605829,0.3745552875643438,0.03374137519852948
lightgbm,STORE0008,SKU0077,14,960.0,1.0,0.25490056811989065,0.862425988264775,17.478896099649642,22.836324154085624,0.32847361119736085,0.12448240514883283
lightgbm,STORE0008,SKU0078,14,541.0,1.0,0.16762965330198706,0.15736480339218642,6.4776887454553576,7.66180360608944,0.17021254162353694,-0.11370295516732516
lightgbm,STORE0008,SKU0080,14,1359.0,1.0,0.22540058988528633,1.0377210400291936,21.879957261007437,31.82902235790657,0.27202661689272783,-0.05570389031621916
lightgbm,STORE0008,SKU0081,14,857.0,1.0,0.3028914057103544,0.9177111190074981,18.541281049555266,24.83746267857622,0.32805783912900804,0.23371198462502157
lightgbm,STORE0008,SKU0082,14,1036.0,1.0,0.25294768158333897,0.28027068406385464,18.718128437167085,21.699711236278485,0.26293935663504275,-0.043516106750877935
lightgbm,STORE0008,SKU0083,14,1555.0,1.0,0.13768487147404213,0.12314540705716716,15.292855367295394,20.133126872631003,0.1348132722709914,-0.10782870160050986
lightgbm,STORE0008,SKU0084,14,433.0,1.0,0.2222197516596901,0.21810533235291127,6.872939462046129,8.988694696615049,0.22918040886851992,-0.1271201787117521
lightgbm,STORE0008,SKU0085,14,1368.0,1.0,0.25061499015140737,0.288455717605304,24.488664751937524,29.225642911264412,0.24979201739106266,0.05348462853083066
lightgbm,STORE0008,SKU0086,14,156.0,0.9285714285714286,0.2611524138047106,0.22200863295900095,2.909984039538204,3.9870429294349354,0.3225341169905334,0.15307255795367858
lightgbm,STORE0008,SKU0087,14,544.0,1.0,0.21638423956736444,0.2186110144391544,8.408073308903303,10.27505772314262,0.22137808747606633,-0.10102715168804725
lightgbm,STORE0008,SKU0088,14,350.0,1.0,0.25906986831842826,0.30523168775024684,6.476746707960706,7.815072443937114,0.26674047912927445,-0.03107317063484823
lightgbm,STORE0008,SKU0089,14,751.0,1.0,0.302625578710276,0.29969858052187043,16.233700686529804,19.04203844448104,0.32022331547793703,-0.17206585100365737
lightgbm,STORE0008,SKU0090,14,344.0,1.0,0.31805562824663103,0.35971109060398376,7.815081151202934,9.144122348894221,0.327120198739284,-0.07123173949398263
lightgbm,STORE0008,SKU0091,14,360.0,1.0,0.3050149476135405,1.7176210302123438,7.8432415100624695,12.20417949775264,0.34485046164901206,-0.004134616085023938
lightgbm,STORE0008,SKU0092,14,1494.0,1.0,0.2888529406359165,0.5232480374959951,30.824735236432804,39.22152943870142,0.32231926657798154,-0.0765693433871386
lightgbm,STORE0008,SKU0093,14,1165.0,1.0,0.2503112763927526,0.32100991906523973,20.829474071254054,26.287002240461206,0.2644313570499472,0.033331817639619794
lightgbm,STORE0008,SKU0094,14,1177.0,1.0,0.2166597006818281,0.1964227787384807,18.214890550179405,23.362034772418056,0.2187625139928185,-0.1472765581776873
lightgbm,STORE0008,SKU0095,14,449.0,1.0,0.2280051672983991,0.2700457458903794,7.312451436927228,8.869258843661324,0.233454171627173,0.04908933708683558
lightgbm,STORE0008,SKU0096,14,1339.0,1.0,0.24317303841388174,0.3239051693933296,23.257764174013403,31.502346286228885,0.25025270588440945,0.06484104547914973
lightgbm,STORE0008,SKU0097,14,1035.0,1.0,0.3345797728017414,0.4321956714500296,24.73500463212874,32.19468509437463,0.3277938917354755,0.07110260068416781
lightgbm,STORE0008,SKU0098,14,692.0,1.0,0.19943160674289356,0.23391082117369266,9.857619419005882,11.82969403973647,0.21395108388763884,-0.03523907396672764
lightgbm,STORE0008,SKU0099,14,1683.0,1.0,0.23238103368781987,0.2784347165081527,27.93551997832863,33.1137236523898,0.24627496891958756,-0.02928682612968367
lightgbm,STORE0008,SKU0100,14,1462.0,1.0,0.20077166905045138,0.20484550926130404,20.966298582268564,22.744657291463575,0.2083077180236839,-0.08712247011949711
lightgbm,STORE0008,SKU0101,14,243.0,1.0,0.3567443083580957,0.9132738771686633,6.192061923644089,7.9250926519249205,0.38711859247833286,0.19278659216609778
lightgbm,STORE0008,SKU0102,14,1650.0,1.0,0.26110531990840136,0.35600174883911034,30.77312698920445,40.626573579929094,0.27003023612233085,0.20499760166630032
lightgbm,STORE0009,SKU0001,14,1379.0,1.0,0.22862353640989877,0.22307636816171944,22.51941833637503,30.55870855261744,0.2317360146796856,-0.0844437349475224
lightgbm,STORE0009,SKU0002,14,848.0,1.0,0.32145905334592195,0.45149763493498857,19.471234088381557,25.582727704978588,0.3304938377140877,-0.01156306576735517
lightgbm,STORE0009,SKU0003,14,237.0,1.0,0.365631261245731,0.8660577890661904,6.189614922517017,7.757377347385989,0.4025483867553694,0.16994928601489795
lightgbm,STORE0009,SKU0005,14,1252.0,1.0,0.2940140527740921,0.605585401865783,26.293256719511664,30.968622146490535,0.34355577516856334,0.09152925773838518
lightgbm,STORE0009,SKU0006,14,1664.0,1.0,0.25544792596607435,0.4877722259548452,30.36181062911055,38.59920160520521,0.2907240795838338,0.024161000906695793
lightgbm,STORE0009,SKU0008,14,367.0,1.0,0.15133980626795612,0.16511975762928244,3.9672649214528497,5.060851639074525,0.1565677271175599,-0.04842306603657251
lightgbm,STORE0009,SKU0009,14,705.0,1.0,0.33648433981185605,1.242413666537003,16.94438996909704,23.347395203366588,0.3944206403944098,0.09264588493967013
lightgbm,STORE0009,SKU0010,14,379.0,1.0,0.36098784266153383,0.6333768469949825,9.772456597765808,11.784155030798027,0.3641096577437845,0.2608407940179145
lightgbm,STORE0009,SKU0011,14,293.0,1.0,0.20695274154387872,0.36327684441282754,4.331225233739747,6.0724637333617775,0.24030125407859673,0.0462642508796365
lightgbm,STORE0009,SKU0012,14,729.0,1.0,0.3801360652594564,1.22551563600767,19.794227969581694,26.705484377475898,0.4342132761208846,0.2755415960038316
lightgbm,STORE0009,SKU0013,14,1701.0,1.0,0.2202799965486379,0.2619820667831881,26.764019580659504,34.95346775669744,0.2426155150604021,-0.03821484588984249
lightgbm,STORE0009,SKU0015,14,147.0,1.0,0.3646617724296338,0.9997300914288315,3.828948610511155,4.424581255419723,0.42232984125719886,0.0270283199595262
lightgbm,STORE0009,SKU0016,14,347.0,1.0,0.4324755057948964,1.3166322479216834,10.719214322202076,13.855290268989346,0.4588069040840174,0.11091332944789445
lightgbm,STORE0009,SKU0017,14,1593.0,1.0,0.24748826873384372,0.2394735064293882,28.160629435215217,35.51206357910063,0.24021481455986443,-0.07513626053757963
lightgbm,STORE0009,SKU0018,14,1416.0,1.0,0.2638747925485407,0.25144155169392396,26.689050446338115,31.007141109241395,0.2786885244588074,-0.1861819037539809
lightgbm,STORE0009,SKU0019,14,230.0,1.0,0.35882489060321365,0.6625791313858018,5.894980345624225,6.743269936411083,0.4235730089436152,0.14538804145059842
lightgbm,STORE0009,SKU0020,14,639.0,1.0,0.21901419324857163,0.3985542279131539,9.996433534702662,13.208619441993287,0.25481094270900423,0.010631257245064894
lightgbm,STORE0009,SKU0022,14,1233.0,1.0,0.3522421917394264,0.7860370936296094,31.02247302962234,38.260519433605715,0.39689050133359915,0.05096435104860141
lightgbm,STORE0009,SKU0023,14,991.0,1.0,0.35049428639065816,0.40661856094531196,24.809988415224446,30.26535660777145,0.33565673620311914,0.06577611290326721
lightgbm,STORE0009,SKU0024,14,724.0,1.0,0.25196794366100206,0.2953569017567979,13.030342229326108,15.107814994265674,0.25577021947100614,0.07346583232766621
lightgbm,STORE0009,SKU0025,14,431.0,1.0,0.2209234225438924,0.3670881413524091,6.801285365458402,8.820842111906513,0.24163178847415628,0.05875599720779996
lightgbm,STORE0009,SKU0027,14,1920.0,1.0,0.2006610005328767,0.2680399816743272,27.51922293022309,36.886719857449215,0.22070352777042798,0.020187625101676043
lightgbm,STORE0009,SKU0028,14,1576.0,1.0,0.2808428027354072,0.3781651306370846,31.614875507928698,41.173863037742805,0.2857263099373335,0.033742241497540466
lightgbm,STORE0009,SKU0030,14,587.0,1.0,0.20909902712141634,0.28775659099424317,8.7672234943051,11.270894885483338,0.22547503287080936,0.11149142984036753
lightgbm,STORE0009,SKU0032,14,997.0,1.0,0.40577082287737537,1.9084214054713744,28.896679314910234,45.48328947397984,0.47446756327331924,0.10919678891297106
lightgbm,STORE0009,SKU0033,14,1735.0,1.0,0.2628651072503496,0.26557956054450377,32.57649721995404,38.43740094175092,0.2827707536019774,-0.17451821215086374
lightgbm,STORE0009,SKU0034,14,2219.0,1.0,0.252633151641468,0.27850110236458286,40.04235453517267,46.79964026097198,0.2531183699314568,0.011054648698051662
lightgbm,STORE0009,SKU0035,14,2812.0,1.0,0.22919276246907608,0.2226076968498297,46.03500343307443,57.35436725537567,0.24035746620801834,-0.14880313128260902
lightgbm,STORE0009,SKU0037,14,1292.0,1.0,0.21626259083433252,0.3159784201661262,19.957947668425543,25.488370349814257,0.23830977632598055,0.07393058201148782
lightgbm,STORE0009,SKU0038,14,1253.0,1.0,0.260646757424042,0.3384973872288861,23.32788478945176,27.19734392925567,0.2718005094345013,0.054793023458681735
lightgbm,STORE0009,SKU0039,14,227.0,1.0,0.2827186534276563,0.733609985748855,4.584081023434142,6.300109076506417,0.32318898523793343,0.04936963601770644
lightgbm,STORE0009,SKU0041,14,1453.0,1.0,0.2860528376380134,0.7228170000199949,29.68819807771668,43.96391166685066,0.30401262517633837,0.06543160902431094
lightgbm,STORE0009,SKU0044,14,1174.0,1.0,0.3012627957386964,1.0076271034272861,25.26303729980211,31.815287890979484,0.3590199139203163,0.06822752166006736
lightgbm,STORE0009,SKU0045,14,1026.0,1.0,0.3044979106551405,0.7725670438300352,22.31534688086958,25.58519778451016,0.3544663438137983,0.11442373244936842
lightgbm,STORE0009,SKU0046,14,1328.0,1.0,0.2702592944786489,0.3050300332154471,25.636024504831834,34.61780655025275,0.25419102393948123,0.04712347342170634
lightgbm,STORE0009,SKU0047,14,1126.0,1.0,0.26283322228811484,0.27409055650521824,21.139300592601238,25.227935327010332,0.2774075588874489,-0.12843587636088072
lightgbm,STORE0009,SKU0049,14,539.0,1.0,0.31532823791206344,0.36828051794818617,12.140137159614442,13.361343533167883,0.2949766384004629,0.23289625769185535
lightgbm,STORE0009,SKU0050,14,233.0,1.0,0.15573210953818983,0.1544012026740915,2.5918272515998737,2.986245471562235,0.15385690941982183,-0.008019656675619253
lightgbm,STORE0009,SKU0051,14,894.0,1.0,0.24716733744429098,0.36856115024101727,15.783399976799725,20.120072500249513,0.2689145669479356,0.00190341895279324
lightgbm,STORE0009,SKU0052,14,809.0,1.0,0.16943353656420437,0.16096922490978324,9.790837934317238,12.218130160763582,0.16953442210164663,-0.07714717853874854
lightgbm,STORE0009,SKU0055,14,175.0,1.0,0.20256828611275118,0.33268436565969656,2.5321035764093898,3.348940519006623,0.22925941133961608,0.0839283797128387
lightgbm,STORE0009,SKU0057,14,986.0,0.9285714285714286,0.4109668629328337,0.9954223560545276,28.943809060841,37.72276495556197,0.47733760587760854,0.23635092717466802
lightgbm,STORE0009,SKU0058,14,1123.0,1.0,0.38697677568108774,2.792774103533424,31.041065649275822,40.18140273355434,0.44628216855906905,0.10280582667902116
lightgbm,STORE0009,SKU0059,14,384.0,1.0,0.2251360183485259,0.23160682011013783,6.17515936041671,7.061576732646897,0.24307008341994943,-0.1481928722280321
lightgbm,STORE0009,SKU0060,14,817.0,1.0,0.21728896595182645,0.23856493375472793,12.680363227331586,14.702203216239264,0.2268138049539191,-0.04021964597297045
lightgbm,STORE0009,SKU0061,14,1390.0,1.0,0.2688502896753171,0.34895925341995193,26.692993046335058,31.983239855512807,0.29611725545641443,-0.08246143883822495
lightgbm,STORE0009,SKU0062,14,252.0,0.9285714285714286,0.3165745984949465,0.23953040415944662,5.6983427729090375,7.41781661225729,0.3805719473517775,-0.08153596539870007
lightgbm,STORE0009,SKU0063,14,836.0,1.0,0.27373711953428537,0.48126355328959486,16.346016566475896,19.492518367155423,0.32842443511847097,0.10759891671948091
lightgbm,STORE0009,SKU0064,14,1341.0,1.0,0.25234169853163274,0.31140037712495516,24.170729837922824,28.25257669264215,0.27430846650665924,-0.07798821508071163
lightgbm,STORE0009,SKU0065,14,898.0,1.0,0.17902941848143775,0.18683896021845084,11.48345841402365,15.950068864377739,0.16795468361932916,0.10644936578530566
lightgbm,STORE0009,SKU0066,14,434.0,1.0,0.18465322976284432,0.18448452067501261,5.724250122648174,7.467835899077805,0.18279675353764085,-0.06075677923675808
lightgbm,STORE0009,SKU0067,14,473.0,1.0,0.27577751192279093,0.5565873401747878,9.31734022424858,11.855683307650004,0.3055523111642196,0.06466913483698507
lightgbm,STORE0009,SKU0068,14,556.0,1.0,0.23743334947758332,0.3329739200500361,9.429495879252595,11.464298478349894,0.26422804270075007,0.07864144339494973
lightgbm,STORE0009,SKU0069,14,1072.0,1.0,0.5077505813156539,0.6354114028232487,38.87918736931293,49.46159992948051,0.436030896406857,0.24980066534292708
lightgbm,STORE0009,SKU0070,14,1061.0,1.0,0.3116176812176191,0.8684040694774718,23.61616855513528,32.976425364002246,0.34448425098609275,0.21059672405353946
lightgbm,STORE0009,SKU0071,14,412.0,1.0,0.2640495134936704,0.4423949949207828,7.770599968528015,9.37202232814123,0.30353492849002844,-0.02299710490912327
lightgbm,STORE0009,SKU0072,14,452.0,1.0,0.3014284690464768,0.6091254740120136,9.731833429214822,13.046562511057186,0.3238813611547414,0.10385897991191716
lightgbm,STORE0009,SKU0074,14,1042.0,1.0,0.2513975332454053,0.26931010041562836,18.71115926012231,27.880679955086798,0.23680069657761746,0.0328290802968222
lightgbm,STORE0009,SKU0075,14,458.0,1.0,0.29134305473240985,0.28364840795880303,9.531079933388837,12.203629518238456,0.31126241376951685,-0.22772848370081097
lightgbm,STORE0009,SKU0076,14,399.0,1.0,0.2520969912013655,0.35021915271125614,7.184764249238916,9.03869128657301,0.2741342857419996,-0.00941121783274728
lightgbm,STORE0009,SKU0077,14,716.0,1.0,0.3978297788419545,0.7335520151876346,20.346151546488528,29.996274783754668,0.37797607667491423,0.34719724235801674
lightgbm,STORE0009,SKU0078,14,492.0,1.0,0.24355049465794051,0.22521125661923228,8.559060240836194,10.104975467479225,0.2627626823867228,-0.2325852112346614
lightgbm,STORE0009,SKU0080,14,1224.0,1.0,0.23527294700840878,0.27430880727455303,20.56957765273517,26.162618078911656,0.24861133813108865,-0.12005480962295909
lightgbm,STORE0009,SKU0082,14,680.0,1.0,0.3630195003874018,1.183193905235743,17.63237573310237,22.53636983579462,0.4080710839303085,0.19300426104623541
lightgbm,STORE0009,SKU0083,14,1146.0,1.0,0.2976822404573556,0.9948671416221357,24.367417683152105,29.349965932854445,0.3461510009677176,0.03979560326538267
lightgbm,STORE0009,SKU0084,14,320.0,1.0,0.2859225073055846,0.37812099382740805,6.53537159555622,8.200594203356134,0.2898579453697635,0.07772644436467495
lightgbm,STORE0009,SKU0085,14,1081.0,1.0,0.2561405573466288,0.3232814372978618,19.77771017797898,24.715015654511916,0.2608556357976003,0.07771635005508128
lightgbm,STORE0009,SKU0086,14,145.0,1.0,0.23879565411664072,0.28756000366871437,2.4732407033509216,2.955337056584042,0.2459982416641371,0.09734756230056142
lightgbm,STORE0009,SKU0087,14,419.0,1.0,0.19341316530020727,0.200102878669184,5.788579732913346,6.916847844032437,0.20424369763021635,-0.10246058161635839
lightgbm,STORE0009,SKU0088,14,297.0,1.0,0.2607948894588297,0.30549940029152095,5.532577297805174,6.672026414465732,0.25189679173747614,0.1384652277602766
lightgbm,STORE0009,SKU0089,14,533.0,1.0,0.29235415990005464,3.203547179067131,11.130340516194938,14.99799859141364,0.3423533268505833,0.006774838707116806
lightgbm,STORE0009,SKU0090,14,249.0,0.9285714285714286,0.29298705744332587,0.23860413856949517,5.210984093099152,7.306340220286224,0.33984566669860633,0.13722995045719003
lightgbm,STORE0009,SKU0091,14,302.0,1.0,0.22225623818706397,0.23811944056094395,4.794384566606666,5.344593981859408,0.24361250125030112,-0.09966162544077609
lightgbm,STORE0009,SKU0092,14,1306.0,1.0,0.2906646057527074,0.3260605799221323,27.114855365216847,32.37776191453642,0.308426100070189,-0.10408796484836967
lightgbm,STORE0009,SKU0093,14,889.0,1.0,0.3501349682295304,0.5412762973062715,22.23357048257518,26.712941012643885,0.36402261529901836,0.16454164138530653
lightgbm,STORE0009,SKU0096,14,1393.0,1.0,0.2835513527842578,0.3465245604649948,28.213359602033652,31.018789612018733,0.3182191952047054,-0.13876773013176164
lightgbm,STORE0009,SKU0097,14,932.0,1.0,0.14195003281673302,0.14175153313229708,9.449816470371085,12.815299564776282,0.1354839648477781,0.0455418099058891
lightgbm,STORE0009,SKU0098,14,617.0,1.0,0.2978117894347088,0.3604283166320203,13.124991005801096,20.270869602733153,0.29017239938907585,-0.053047672561913777
lightgbm,STORE0009,SKU0099,14,1318.0,1.0,0.4062189266427704,0.8727796012851291,38.2426103796551,48.22434019476769,0.47165893806774445,0.11981494954868212
lightgbm,STORE0009,SKU0102,14,1685.0,1.0,0.2715728074207171,0.2760073888768267,32.68572717885059,40.72275454350211,0.27018696500247585,-0.0426056679664627
lightgbm,STORE0010,SKU0001,14,1348.0,1.0,0.18734918967492165,0.21398841348476888,18.0390505486996,22.820252797580107,0.1866431066169368,0.059770944305153034
lightgbm,STORE0010,SKU0004,14,1388.0,1.0,0.21771653856122647,0.2576571201900468,21.585039680213022,26.374631976975216,0.23275865066060628,-0.06080507306058628
lightgbm,STORE0010,SKU0005,14,1302.0,1.0,0.28199639684989813,0.3923426875639713,26.225664907040528,30.96444911672643,0.30785852968094574,0.07627919115756919
lightgbm,STORE0010,SKU0006,14,1503.0,1.0,0.16308832400323114,0.5888980834805526,17.508696498346886,28.075348641450432,0.20806351267631382,0.0018885968967144143
lightgbm,STORE0010,SKU0007,14,334.0,1.0,0.23377124860531648,0.39444561748007934,5.577114073869693,7.389894765681267,0.26380385269387535,0.11436287029722252
lightgbm,STORE0010,SKU0010,14,488.0,1.0,0.2526690176495935,0.30907569035708715,8.80732004378583,12.045725150383062,0.26213060888794754,-0.026187286538710844
lightgbm,STORE0010,SKU0011,14,330.0,1.0,0.26076486372549823,0.25815093489675206,6.1466003592438865,7.48166992806359,0.25716794581095465,-0.09370037749534141
lightgbm,STORE0010,SKU0012,14,874.0,1.0,0.24041258251489808,0.5250545498463682,15.008614079858637,18.09076911292801,0.30020445487641206,0.04847950676658005
lightgbm,STORE0010,SKU0013,14,1626.0,1.0,0.30597324181194363,0.5063361077602752,35.53660651330145,43.94462969381036,0.34523062633613294,0.012375471711120162
lightgbm,STORE0010,SKU0014,14,807.0,1.0,0.21695380576971401,0.27018420083268585,12.5058372325828,16.24988886035707,0.23135724652793432,0.004218664871079799
lightgbm,STORE0010,SKU0015,14,141.0,1.0,0.27691569612238387,0.3665197480476462,2.788936653804009,3.2963796522684126,0.30249839352465724,-0.008379649535328767
lightgbm,STORE0010,SKU0016,14,400.0,1.0,0.23596307546603193,0.2900020713029839,6.741802156172341,8.111072672083461,0.2628239003129459,-0.11448318334020997
lightgbm,STORE0010,SKU0017,14,1321.0,1.0,0.3691780591661163,0.6378817440039176,34.83458686845997,48.285380275262824,0.3719684850320345,-0.0009562020743741868
lightgbm,STORE0010,SKU0018,14,1117.0,1.0,0.22103404898347775,0.2641749290828563,17.635359479610333,21.815890538655363,0.2294082696770779,0.04448058493191216
lightgbm,STORE0010,SKU0019,14,253.0,0.9285714285714286,0.23228711625097123,0.20948620503483545,4.197760029392552,6.1648050738094335,0.31321727648540243,0.12063609982542507
lightgbm,STORE0010,SKU0020,14,601.0,0.9285714285714286,0.34855418141152844,0.5657852130009188,14.96293307345204,18.494926221695344,0.44229057650841125,0.06529432414382288
